Site_Id,Unit_Id,Read_Date,Salinity (ppt),Dissolved Oxygen (mg/L),pH (standard units),Secchi Depth (m),Water Depth (m),Water Temp (?C),Air Temp-Celsius,Air Temp (?F),Time (24:00),Field_Tech,DateVerified,WhoVerified,AirTemp (C),Year
A,01csv,01/04/2007,0.0,6.646263157894737,6.5,0.6,0.9,14.0,16.437647058823526,56.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,13.33333333,2007
A,01csv,01/18/2007,0.0,9.8,7.0,0.7,0.7,7.0,16.437647058823526,47.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,8.333333333,2007
A,01csv,02/02/2007,0.0,6.646263157894737,7.0,0.7,0.7,5.0,16.437647058823526,43.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,6.111111111,2007
A,01csv,02/15/2007,0.0,8.8,7.0,1.0,1.0,5.0,16.437647058823526,26.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,-3.333333333,2007
A,01csv,03/01/2007,0.7170682730923695,6.646263157894737,7.0,0.8,0.9,11.0,16.437647058823526,48.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,8.888888889,2007
A,01csv,04/06/2007,0.0,6.646263157894737,7.0,0.6,0.9,15.0,16.437647058823526,47.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,8.333333333,2007
A,01csv,04/19/2007,0.0,6.646263157894737,7.0,0.7,0.8,13.0,16.437647058823526,52.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,11.11111111,2007
A,01csv,05/03/2007,0.0,6.646263157894737,6.5,0.6,0.9,19.0,16.437647058823526,59.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,15.0,2007
A,01csv,05/31/2007,0.0,6.646263157894737,7.0,0.5,0.5,26.0,16.437647058823526,75.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,23.88888889,2007
A,01csv,06/14/2007,0.0,6.646263157894737,6.5,0.9,0.9,23.0,16.437647058823526,67.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,19.44444444,2007
A,01csv,07/05/2007,0.0,6.646263157894737,7.5,0.9,1.0,28.0,16.437647058823526,74.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,23.33333333,2007
A,01csv,07/19/2007,0.0,6.646263157894737,7.0,0.8,1.0,30.0,16.437647058823526,82.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,27.77777778,2007
A,01csv,08/02/2007,0.0,3.7,7.0,0.5,0.75,30.0,16.437647058823526,79.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,26.11111111,2007
A,01csv,08/21/2007,0.0,6.646263157894737,6.5,0.5,0.8,28.0,16.437647058823526,82.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,27.77777778,2007
A,01csv,09/06/2007,0.0,2.3,7.0,0.8,0.8,26.0,16.437647058823526,81.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,27.22222222,2007
A,01csv,09/27/2007,0.0,6.646263157894737,7.5,0.5,0.9,25.0,16.437647058823526,73.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,22.77777778,2007
A,01csv,10/11/2007,0.0,6.646263157894737,7.0,0.2,1.0,27.0,16.437647058823526,66.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,18.88888889,2007
A,01csv,10/18/2007,0.0,3.8,7.168211775043936,0.3,1.0,23.0,16.437647058823526,70.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,21.11111111,2007
A,01csv,11/01/2007,0.0,6.646263157894737,7.0,0.65,1.1,28.0,16.437647058823526,69.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,20.55555556,2007
A,01csv,11/12/2007,0.0,3.9,7.0,0.8,1.0,13.0,16.437647058823526,59.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,15.0,2007
A,01csv,12/06/2007,0.0,6.646263157894737,6.5,0.7,1.9,5.0,16.437647058823526,37.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,2.777777778,2007
A,01csv,12/20/2007,0.0,6.646263157894737,6.5,0.5,1.0,7.0,16.437647058823526,44.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,6.666666667,2007
B,01csv,01/04/2007,0.0,6.646263157894737,7.0,0.2,0.2,13.0,16.437647058823526,56.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,13.33333333,2007
B,01csv,01/18/2007,0.0,6.8,7.0,0.3,0.3,6.0,16.437647058823526,47.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,8.333333333,2007
B,01csv,02/02/2007,0.0,6.646263157894737,7.0,0.3,0.3,5.0,16.437647058823526,43.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,6.111111111,2007
B,01csv,02/15/2007,0.0,10.0,6.5,0.2,0.2,2.0,16.437647058823526,26.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,-3.333333333,2007
B,01csv,03/01/2007,0.7170682730923695,6.646263157894737,6.5,0.3,0.3,10.0,16.437647058823526,48.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,8.888888889,2007
B,01csv,03/21/2007,0.0,9.4,6.5,0.15,0.15,14.0,16.437647058823526,51.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,10.55555556,2007
B,01csv,04/06/2007,0.0,6.646263157894737,7.0,0.3,0.3,13.0,16.437647058823526,47.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,8.333333333,2007
B,01csv,04/19/2007,0.0,8.1,6.5,0.2,0.2,13.0,16.437647058823526,32.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,0.0,2007
B,01csv,05/03/2007,0.0,6.646263157894737,6.5,0.3,0.3,19.0,16.437647058823526,59.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,15.0,2007
B,01csv,05/24/2007,0.0,5.9,8.5,0.3,0.3,23.0,16.437647058823526,66.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,18.88888889,2007
B,01csv,05/31/2007,0.0,6.646263157894737,7.5,0.3,0.3,25.0,16.437647058823526,74.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,23.33333333,2007
B,01csv,06/14/2007,0.0,6.646263157894737,7.0,0.4,0.4,23.0,16.437647058823526,67.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,19.44444444,2007
B,01csv,07/05/2007,0.0,3.1,7.5,0.3,0.3,25.0,16.437647058823526,73.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,22.77777778,2007
B,01csv,07/19/2007,0.0,6.646263157894737,7.0,0.3,0.3,30.0,16.437647058823526,82.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,27.77777778,2007
B,01csv,08/02/2007,0.0,2.6,6.5,0.25,0.25,29.0,16.437647058823526,80.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,26.66666667,2007
B,01csv,08/21/2007,0.0,6.646263157894737,6.5,0.2,0.2,28.0,16.437647058823526,82.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,27.77777778,2007
B,01csv,09/06/2007,0.0,6.646263157894737,8.5,0.1,0.2,30.0,16.437647058823526,82.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,27.77777778,2007
B,01csv,09/27/2007,0.0,6.646263157894737,8.0,0.3,0.3,26.0,16.437647058823526,74.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,23.33333333,2007
B,01csv,10/11/2007,0.0,6.646263157894737,7.5,0.3,0.3,23.0,16.437647058823526,66.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,18.88888889,2007
B,01csv,10/18/2007,0.0,4.9,7.168211775043936,0.3,0.48,23.0,16.437647058823526,70.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,21.11111111,2007
B,01csv,11/01/2007,0.0,6.646263157894737,7.0,0.2,0.2,28.0,16.437647058823526,69.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,20.55555556,2007
B,01csv,11/12/2007,0.0,6.2,7.0,0.4,0.4,12.0,16.437647058823526,57.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,13.88888889,2007
B,01csv,12/06/2007,0.0,6.646263157894737,7.0,0.4,0.5,5.0,16.437647058823526,37.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,2.777777778,2007
B,01csv,12/20/2007,0.0,6.646263157894737,6.5,0.5,0.5,8.0,16.437647058823526,44.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,6.666666667,2007
C,01csv,02/02/2007,0.0,9.3,8.0,0.2,0.2,5.0,16.437647058823526,43.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,6.111111111,2007
C,01csv,02/15/2007,0.0,6.646263157894737,7.0,0.5,0.5,4.0,16.437647058823526,26.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,-3.333333333,2007
C,01csv,03/01/2007,0.7170682730923695,7.7,7.0,0.4,0.4,18.062137777777778,16.437647058823526,48.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,8.888888889,2007
C,01csv,03/21/2007,0.0,6.646263157894737,7.0,0.5,0.5,15.0,16.437647058823526,52.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,11.11111111,2007
C,01csv,04/06/2007,0.0,8.4,7.0,0.4,0.4,15.0,16.437647058823526,47.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,8.333333333,2007
C,01csv,04/19/2007,0.0,6.646263157894737,7.5,0.45,0.45,13.0,16.437647058823526,52.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,11.11111111,2007
C,01csv,05/03/2007,0.0,5.8,7.5,0.4,0.4,19.0,16.437647058823526,59.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,15.0,2007
C,01csv,05/24/2007,0.0,6.646263157894737,8.5,0.2,0.2,24.0,16.437647058823526,66.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,18.88888889,2007
C,01csv,05/31/2007,0.0,6.646263157894737,8.5,0.1,0.1,26.0,16.437647058823526,74.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,23.33333333,2007
C,01csv,06/14/2007,1.0,5.1,8.0,0.3,0.3,21.0,16.437647058823526,67.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,19.44444444,2007
C,01csv,07/05/2007,0.0,6.646263157894737,7.5,0.5,0.5,26.0,16.437647058823526,74.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,23.33333333,2007
C,01csv,07/19/2007,0.0,4.3,6.7,0.3,0.3,18.062137777777778,16.437647058823526,82.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,27.77777778,2007
C,01csv,08/02/2007,0.0,6.646263157894737,9.0,0.4,0.4,30.0,16.437647058823526,81.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,27.22222222,2007
C,01csv,08/21/2007,0.0,4.5,7.0,0.3,0.3,28.0,16.437647058823526,81.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,27.22222222,2007
C,01csv,09/06/2007,0.0,6.646263157894737,8.5,0.15,0.15,27.0,16.437647058823526,83.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,28.33333333,2007
C,01csv,09/27/2007,0.0,2.0,7.168211775043936,0.4,0.4,25.0,16.437647058823526,73.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,22.77777778,2007
C,01csv,10/11/2007,0.0,4.3,7.0,0.3,0.3,21.0,16.437647058823526,66.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,18.88888889,2007
C,01csv,10/18/2007,0.0,6.646263157894737,7.168211775043936,0.3,0.3,23.0,16.437647058823526,70.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,21.11111111,2007
C,01csv,11/01/2007,0.0,5.3,7.0,0.35,0.35,28.0,16.437647058823526,68.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,20.0,2007
C,01csv,11/12/2007,0.7170682730923695,6.646263157894737,7.5,0.3,0.3,16.0,16.437647058823526,56.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,13.33333333,2007
C,01csv,12/06/2007,0.0,6.2,7.0,0.5,0.75,5.0,16.437647058823526,37.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,2.777777778,2007
C,01csv,12/20/2007,0.0,5.2,6.5,0.6,0.65,7.0,16.437647058823526,40.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,4.444444444,2007
D,01csv,01/04/2007,0.0,7.6,5.0,1.2,1.6,54.0,16.437647058823526,12.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,-11.11111111,2007
D,01csv,01/18/2007,0.0,6.646263157894737,6.0,0.9,0.9,7.0,16.437647058823526,57.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,13.88888889,2007
D,01csv,02/02/2007,0.0,10.0,6.5,2.0,2.0,5.0,16.437647058823526,43.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,6.111111111,2007
D,01csv,02/15/2007,0.0,6.646263157894737,6.5,1.9,1.9,4.0,16.437647058823526,26.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,-3.333333333,2007
D,01csv,03/01/2007,0.7170682730923695,8.8,6.0,1.4,1.4,10.0,16.437647058823526,50.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,10.0,2007
D,01csv,04/06/2007,0.0,7.1,6.0,1.0,1.3,14.0,16.437647058823526,46.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,7.777777778,2007
D,01csv,04/19/2007,0.0,6.646263157894737,6.5,1.0,1.3,12.0,16.437647058823526,52.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,11.11111111,2007
D,01csv,05/03/2007,0.0,5.9,6.5,0.9,2.0,20.0,16.437647058823526,59.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,15.0,2007
D,01csv,05/31/2007,0.0,6.646263157894737,6.5,1.0,1.1,27.0,16.437647058823526,74.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,23.33333333,2007
D,01csv,06/14/2007,0.0,5.9,6.5,0.9,1.1,21.0,16.437647058823526,67.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,19.44444444,2007
D,01csv,07/05/2007,0.0,3.9,6.5,0.5,0.9,24.0,16.437647058823526,82.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,27.77777778,2007
D,01csv,07/19/2007,0.0,5.2,7.168211775043936,0.8,0.9,29.0,16.437647058823526,80.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,26.66666667,2007
D,01csv,08/02/2007,0.0,6.646263157894737,7.5,0.8,1.1,31.0,16.437647058823526,81.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,27.22222222,2007
D,01csv,08/21/2007,0.0,5.7,7.0,0.7,0.9,28.0,16.437647058823526,80.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,26.66666667,2007
D,01csv,09/06/2007,0.0,6.646263157894737,8.5,0.75,0.9,28.0,16.437647058823526,83.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,28.33333333,2007
D,01csv,09/27/2007,0.0,4.1,8.5,0.5,0.8,26.0,16.437647058823526,73.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,22.77777778,2007
D,01csv,10/11/2007,0.0,3.3,7.0,0.6,0.9,22.0,16.437647058823526,66.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,18.88888889,2007
D,01csv,10/18/2007,0.0,6.646263157894737,7.168211775043936,0.75,0.85,23.0,16.437647058823526,70.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,21.11111111,2007
D,01csv,11/01/2007,0.0,5.9,7.0,0.75,1.0,28.0,16.437647058823526,68.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,20.0,2007
D,01csv,11/12/2007,0.7170682730923695,6.646263157894737,7.0,0.8,1.1,18.0,16.437647058823526,56.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,13.33333333,2007
D,01csv,12/06/2007,0.0,8.7,7.0,1.0,1.0,5.0,16.437647058823526,37.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,2.777777778,2007
D,01csv,12/20/2007,0.0,6.3,6.0,1.1,1.1,7.0,16.437647058823526,40.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,4.444444444,2007
Bay,01csv,01/04/2007,0.0,9.0,6.5,0.6,0.6,12.0,16.437647058823526,54.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,12.22222222,2007
Bay,01csv,01/18/2007,0.0,10.1,6.5,0.2,0.2,6.0,16.437647058823526,47.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,8.333333333,2007
Bay,01csv,02/02/2007,0.0,8.1,6.5,0.45,0.45,5.0,16.437647058823526,42.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,5.555555556,2007
Bay,01csv,02/15/2007,0.0,9.3,6.5,0.3,0.3,3.0,16.437647058823526,26.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,-3.333333333,2007
Bay,01csv,03/01/2007,0.7170682730923695,7.2,6.5,0.3,0.4,9.0,16.437647058823526,48.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,8.888888889,2007
Bay,01csv,03/21/2007,0.0,8.7,6.5,0.3,0.37,11.0,16.437647058823526,51.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,10.55555556,2007
Bay,01csv,04/06/2007,0.0,9.9,6.5,0.4,0.45,11.0,16.437647058823526,46.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,7.777777778,2007
Bay,01csv,04/19/2007,0.0,8.7,6.5,0.1,0.2,13.0,16.437647058823526,57.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,13.88888889,2007
Bay,01csv,05/03/2007,0.0,7.2,6.5,0.4,0.7,19.0,16.437647058823526,59.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,15.0,2007
Bay,01csv,05/24/2007,0.0,6.9,7.0,0.5,0.6,20.0,16.437647058823526,65.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,18.33333333,2007
Bay,01csv,05/31/2007,0.0,6.646263157894737,6.5,0.45,0.65,24.0,16.437647058823526,74.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,23.33333333,2007
Bay,01csv,06/14/2007,0.0,8.8,6.5,7.4,7.4,20.0,16.437647058823526,67.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,19.44444444,2007
Bay,01csv,07/05/2007,0.0,6.646263157894737,7.5,0.9,1.0,28.0,16.437647058823526,74.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,23.33333333,2007
Bay,01csv,07/19/2007,0.0,4.7,7.0,0.3,0.7,27.0,16.437647058823526,80.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,26.66666667,2007
Bay,01csv,08/02/2007,0.0,3.2,8.0,0.45,0.55,28.0,16.437647058823526,78.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,25.55555556,2007
Bay,01csv,08/21/2007,0.0,5.1,7.5,0.4,0.8,26.0,16.437647058823526,80.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,26.66666667,2007
Bay,01csv,09/06/2007,0.0,4.2,8.5,0.5,0.65,25.0,16.437647058823526,81.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,27.22222222,2007
Bay,01csv,09/27/2007,0.0,3.2,8.0,0.5,0.9,25.0,16.437647058823526,73.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,22.77777778,2007
Bay,01csv,10/11/2007,0.0,3.2,7.0,0.4,0.7,23.0,16.437647058823526,65.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,18.33333333,2007
Bay,01csv,10/18/2007,0.0,4.2,7.168211775043936,0.4,0.8,21.0,16.437647058823526,70.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,21.11111111,2007
Bay,01csv,11/01/2007,0.0,3.7,7.0,0.4,0.7,28.0,16.437647058823526,68.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,20.0,2007
Bay,01csv,11/12/2007,0.0,4.1,7.0,0.55,0.6,13.0,16.437647058823526,57.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,13.88888889,2007
Bay,01csv,12/06/2007,0.0,6.8,7.0,0.25,0.25,5.0,16.437647058823526,37.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,2.777777778,2007
Bay,01csv,12/20/2007,0.0,6.3,7.0,0.4,0.6,6.0,16.437647058823526,39.0,12:00:00 AM,S. Poe,10/30/2019,Christine Folks,3.888888889,2007
A,01csv,01/03/2008,0.0,6.646263157894737,6.5,1.0,1.3,4.0,16.437647058823526,29.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,-1.666666667,2008
A,01csv,01/17/2008,1.0,6.646263157894737,6.5,1.2,1.3,6.0,16.437647058823526,42.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,5.555555556,2008
A,01csv,02/07/2008,0.0,6.646263157894737,6.5,0.2,0.9,15.0,16.437647058823526,61.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,16.11111111,2008
A,01csv,02/19/2008,0.0,5.1,6.5,0.7,2.1,12.0,16.437647058823526,46.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,7.777777778,2008
A,01csv,03/07/2008,0.0,6.646263157894737,6.5,0.9,0.9,4.0,16.437647058823526,45.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,7.222222222,2008
A,01csv,03/21/2008,0.0,4.8,6.5,0.8,1.5,15.0,16.437647058823526,48.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,8.888888889,2008
A,01csv,04/03/2009,0.0,6.646263157894737,7.0,0.5,1.2,14.0,16.437647058823526,48.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,8.888888889,2009
A,01csv,04/17/2008,0.0,4.0,6.5,0.5,1.2,16.0,16.437647058823526,59.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,15.0,2008
A,01csv,05/22/2008,0.0,4.3,7.0,0.6,1.0,22.0,16.437647058823526,67.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,19.44444444,2008
A,01csv,06/05/2008,0.0,6.646263157894737,8.2,0.6,0.8,28.0,16.437647058823526,79.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,26.11111111,2008
A,01csv,06/19/2008,1.0,5.2,7.0,0.6,0.7,27.0,16.437647058823526,62.05163652173914,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,-17.77777778,2008
A,01csv,07/03/2008,1.0,6.646263157894737,7.0,0.8,0.1,29.0,16.437647058823526,86.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,30.0,2008
A,01csv,07/21/2008,1.0,3.8,6.5,0.7,1.3,32.0,16.437647058823526,85.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,29.44444444,2008
A,01csv,08/07/2008,0.0,6.646263157894737,6.5,0.6,1.0,29.0,16.437647058823526,80.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,26.66666667,2008
A,01csv,08/21/2008,0.7170682730923695,6.646263157894737,6.5,0.7,0.9,26.0,16.437647058823526,75.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,23.88888889,2008
A,01csv,09/09/2008,1.0,6.646263157894737,7.168211775043936,0.5,1.0,28.0,16.437647058823526,74.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,23.33333333,2008
A,01csv,09/23/2008,1.0,6.6,7.0,0.5,0.5,20.0,16.437647058823526,68.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,20.0,2008
A,01csv,10/09/2008,0.0,6.646263157894737,6.5,0.8,1.0,21.5,16.437647058823526,70.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,21.11111111,2008
A,01csv,10/28/2008,1.0,6.646263157894737,7.0,0.9,0.9,13.0,16.437647058823526,45.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,7.222222222,2008
A,01csv,11/06/2008,1.0,6.8,6.5,0.8,0.85,15.0,16.437647058823526,60.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,15.55555556,2008
A,01csv,11/18/2008,1.0,6.646263157894737,6.5,0.5,0.5,8.5,16.437647058823526,42.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,5.555555556,2008
A,01csv,12/04/2008,1.0,6.646263157894737,6.5,1.6,1.7,8.0,16.437647058823526,48.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,8.888888889,2008
A,01csv,12/16/2008,1.0,6.646263157894737,6.5,0.55,0.55,10.0,16.437647058823526,49.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,9.444444444,2008
B,01csv,01/03/2008,0.0,6.646263157894737,7.0,0.4,0.4,0.0,16.437647058823526,29.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,-1.666666667,2008
B,01csv,01/17/2008,1.0,4.9,7.0,0.7,0.9,5.0,16.437647058823526,42.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,5.555555556,2008
B,01csv,02/07/2008,0.0,6.646263157894737,7.0,0.45,0.45,15.0,16.437647058823526,61.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,16.11111111,2008
B,01csv,02/19/2008,0.0,6.2,7.168211775043936,0.53,0.53,12.0,16.437647058823526,47.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,8.333333333,2008
B,01csv,03/07/2008,0.0,6.646263157894737,7.0,0.5248977371627502,0.7625586956521739,5.0,16.437647058823526,45.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,7.222222222,2008
B,01csv,03/21/2008,0.0,6.9,8.0,0.6,0.6,13.0,16.437647058823526,49.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,9.444444444,2008
B,01csv,04/03/2008,0.0,6.646263157894737,8.5,0.2,0.6,14.0,16.437647058823526,48.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,8.888888889,2008
B,01csv,04/17/2008,0.0,5.3,8.5,0.55,0.55,13.0,16.437647058823526,59.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,15.0,2008
B,01csv,05/08/2008,0.0,6.646263157894737,6.5,0.3,1.0,22.0,16.437647058823526,70.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,21.11111111,2008
B,01csv,05/22/2008,0.0,5.2,7.0,0.4,0.4,22.0,16.437647058823526,68.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,20.0,2008
B,01csv,06/05/2008,0.0,6.646263157894737,8.0,0.4,0.4,27.0,16.437647058823526,79.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,26.11111111,2008
B,01csv,06/19/2008,1.0,5.9,7.5,0.2,0.4,26.0,16.437647058823526,62.05163652173914,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,-17.77777778,2008
B,01csv,07/03/2008,1.0,6.646263157894737,7.0,0.3,0.3,28.0,16.437647058823526,87.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,30.55555556,2008
B,01csv,07/21/2008,1.0,2.8,7.5,2.5,2.5,30.0,16.437647058823526,85.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,29.44444444,2008
B,01csv,08/07/2008,0.0,6.646263157894737,8.5,0.35,0.35,28.0,16.437647058823526,80.0,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,26.66666667,2008
